2227,East Smithfield,East Smithfield Prison,EASM1, ,East Smithfield,Prisons
2228,East Smithfield,East Smithfield,EAST1,Agas Map,Eaſt Smithfield | East Smithfield | Eaſt Smithfielde | Eaſt-Smithfield | Easte Smith | Eaſtſmithfield | Eastsmithfield | Estsmethefeld | Eſtſmith field | Smethefeld | smoothfield,Neighbourhoods
2232,Eaſt-Harding Street,East Harding Street,EAST7, ,Eaſt-Harding Street,Streets
2247,Edmondes in Lumberte stret,"St. Edmund, King and Martyr (Parish)",STED101, ,"Edmondes in Lumberte stret | Edmunds in Lombardſt. | St. Edmund, King and Martyr parish",Parishes
2249,Edredes Hith,Salt Wharf (Queenhithe),SALT2,Agas Map,Edredes Hith | Queenes Hith | Salt Wharfe | Sault Wharffe,Riverside Features
2251,Elbow Lane,Elbow Lane,ELBO2,Agas Map,Elbow Lane | Elbow lane,Streets
2254,Eldeneſe Lane,Warwick Lane,WARW1,Agas Map,Eldeneſe Lane | Eldeneſelane | UUarwick Lane | UUarwicke Lane | UUarwike Lane | VVarwicke lane | Warwick Lane | Warwicke Lane | Warwicke lane,Streets
2258,Eleeteſtreete,Fleet Street,FLEE6,Agas Map,"Eleeteſtreete | Fleet Street | Fleet Street, unspecified | fleet-ſtreet | Fleet-streete | Fleete | Fleete ſtreete | Fleete-ſtreet | Fleeteſtreete | Fleetestrete | Fleeteſtréete | Fleetſtreet | Fleetſtreete | Fleteſtreete | Fletstrett | Fléeteſtreete | Fléeteſtréete | Fléetſtreet | Fléetſtreete | Fléetſtréet | Fléetſtréete",Streets
2259,Elephant,The Elephant,ELEP1, ,Elephant | Oliphant | Olyphant | Olyphante | Olyphaunt,Brothels
2260,Elie houſe,Ely Place,ELYP1,Agas Map,Elie houſe | Elie place in Oldborne | Ely House | Ely place | Ely Place | Mannor of Ely houſe,Sites
2262,Elms,The Elms (Smithfield),ELMS1, ,Elms | Le elmes | le two elmys | the Elmes | The Elmes in Smithfielde,Sites
2266,Elsying Spital,Hospital of St. Mary within Cripplegate,STMA58, ,Elsying Spital | Priory of St Mary within Cripplegate,Churches
2270,Embroiderers’ Hall,Embroiderers’ Hall,EMBR1,Agas Map,Embroiderers’ Hall | Embrotherers Hall | Imbrotherers Hall,Halls
2281,Englenelane,Yengellane,YENG1, ,Englenelane | Mayden Lane,Streets
2282,Erber,The Herber,HERB1,Agas Map,Erber | The Erbar | the Erber | The Erber,Sites
2290,Estwatergate,Watergate,WATE3,Agas Map,Estwatergate | Water gate | water gate | Watergate | watergate,Streets
2294,Everardes Wellestrata,Whitecross Street,WHIT3,Agas Map,Everardes Wellestrata | VVhite croſſe ſtreet | White Cross Street | White Croſs Street | White croſſe ſtreet | White Croſſe ſtreete | White Croſſe ſtréet | white Croſſe ſtréete | Whitecross Street | Whitecroſſe ſtreete | Whitecroſſe ſtréete | Whytecroychstrate,Streets
2296,Exchange,King’s Exchange,EXCH1, ,Exchange | Exchange at London | Exchaunge and Coynage | kinges Exchange | kinges Exchaunge | Kings Exchange | Kings Exchaunge | kings Exchaunger | King’s Exchange | King’s Exchaunge | old Chaunge | old Exchange,Churches
2304,Extra,Farringdon Without Ward,FARR2, ,"Extra | extra | Farindon Extra | Farindon extra | Faringdon extra | Faringdon ward without | Faringdon Ward without | Faringdon warde wirhout | Faringdon warde without | Faringdon Warde without | Faringdon without | Faringdon Without | Farndon extra | Farringdon Ward (without) | Farringdon Without | Farringdon Without Ward | Farrington Ward Without | Ward Faringdon wi | Ward of Farringdon Without | Warde of Faringdon Extra, or without | warde of Faringdon, extra or without | Without",Wards
2306,Falcon,Falcon Inn,FALC1,Agas Map,Falcon | Falcon Inn,Victualling Houses
2308,Falcon Yard,Falcon Yard,FALC5, ,Falcon Yard,Sites
2321,Farengdon warde,Farringdon Ward,FARR4, ,Farengdon warde | Farindon ward | Farindon Warde | Faringden warde | Faringdon Ward | Faringdon Warde | Farington warde | Farringdon Ward | Warde of Farindon | warde of Faringdon,Wards
2328,Faringdon infra,Farringdon Within Ward,FARR1,Agas Map,"Faringdon infra | Faringdon UUarde | Faringdon ward | Faringdon Ward | Faringdon ward within | Faringdon Warde | Faringdon warde | Faringdon warde infra, or within | Faringdon Warde within | Faringdon Warde, Infra, or within | Faringdon within | Farington Ward Within | Farringdon Ward Within | Farringdon Within | Farringdon Within Ward | Infra | infra | Warde | Warde called Faringdon | Warde of Faringdon | Warde of Faringdon within the walles",Wards
2339,"Faringdon warde infra, or within",Farringdon Within Ward,FARR1,Agas Map,"Faringdon infra | Faringdon UUarde | Faringdon ward | Faringdon Ward | Faringdon ward within | Faringdon Warde | Faringdon warde | Faringdon warde infra, or within | Faringdon Warde within | Faringdon Warde, Infra, or within | Faringdon within | Farington Ward Within | Farringdon Ward Within | Farringdon Within | Farringdon Within Ward | Infra | infra | Warde | Warde called Faringdon | Warde of Faringdon | Warde of Faringdon within the walles",Wards
2344,"Faringdon Warde, Infra, or within",Farringdon Within Ward,FARR1,Agas Map,"Faringdon infra | Faringdon UUarde | Faringdon ward | Faringdon Ward | Faringdon ward within | Faringdon Warde | Faringdon warde | Faringdon warde infra, or within | Faringdon Warde within | Faringdon Warde, Infra, or within | Faringdon within | Farington Ward Within | Farringdon Ward Within | Farringdon Within | Farringdon Within Ward | Infra | infra | Warde | Warde called Faringdon | Warde of Faringdon | Warde of Faringdon within the walles",Wards
2359,Faryndon Inn,Serjeants’ Inn (Chancery Lane),SERJ2, ,Faryndon Inn | Grey’s Place | Scrope’s Inn | Scrops Inne | Sergeantes Inne | Sergeants Inn | Sergeants Inne | Serieants Inne | Serjeants Inne | Serjeants’ Inn,Inns of Court
2360,Faſhion Street,Fashion Street,FASH1, ,Faſhion Street,Streets
2361,Faſter Lane,Foster Lane,FOST1,Agas Map,Faſter Lane | Faster Lane | Faſter lane | Fauſter Lane | Fauſter lane | Fauſterlane | Fauſters lane | Forster Lane | Foſter Lane | Foſter lane | Foster Lane | Foſter-lane,Streets
2369,Faythes Pariſh,St. Faith Under St. Paul’s (Parish),STFA101, ,Faythes Pariſh | ffathes vndar paules | St. Faith Under St. Paul’s parish,Parishes
2370,Fell Street,Fell Street,FELL1, ,Fell Street,Streets
2385,Fenkislane,Finch Lane,FINC1,Agas Map,Fenkislane | Finch Lane | Finchlane | Finckes lane | Fink Lane | Finke la. | Finke lane | Finkes lane | Finkeslane | Fynghis Lane | Fynkeslane,Streets
2393,Fensberry,Finsbury Court,FINS1,Agas Map,Fensberry | Fenſbery Court | Fenſburie Court | Fenſbury Court | Finsbury Court | Finsbury Manor | Manor of Finsbury,Sites
2394,Fenſberry,Finsbury Field,FINS2,Agas Map,Fenſberry | Fensberry fields | Fensbery | Fenſbery fielde | Finesbury | Finesbury Field | Finſbery fielde | Finsbury | Finsbury Field | Finsbury Fields | Fynesburie Fyeld | Fynesbury | Fynnesburie Fielde | Fynnesbury | Vinisbir,Sites
2402,Fetter Lane,Fetter Lane,FETT1,Agas Map,Fetter Lane | Fetter Lane end | Fewtars lane | Fewtars Lane | Fewter lane | Fewter Lane | Fewterers | Fewters lane | Fewters Lane | Viter Lane,Streets
2412,ffostars perryshe,St. Vedast Foster (Parish),STVE101, ,ffostars perryshe | Foſters Pariſh | St. Vedast Foster parish,Parishes
2413,Fickets croft,Ficket’s Field,FICK1, ,Fickets croft | Fickets field | Ficquetes Croft | Ficquetes fielde,Sites
2422,Finimore,Finimore Lane,FINI1,Agas Map,Finimore | Finimore Lane | fiue foot lane | fiue foote Lane | Fiue foote lane,Streets
2432,Finsbury,Finsbury,FINS3, ,Finsbury,Neighbourhoods
2433,Finsbury,Finsbury Jail,FINS4, ,Finsbury,Prisons
2438,Finsbury Street,Finsbury Street,FINS5, ,Finsbury Street,Streets
2439,Fish Lane,Trig Lane,TRIG1,Agas Map,Fish Lane | Fishelane | lane called le Fihswarf | lane called le Fysshwharfe | lane towards le Fihswarf | lane towards le Fysshwharfe | Trig Lane | Trigge lane | Tryggeslane,Streets
2442,fiſh wharfe,Fish Wharf,FISH3,Agas Map,fiſh wharfe | Fiſh Wharfe,Riverside Features
2446,Fiſhers Folly,Fisher’s Folly,FISH1,Agas Map,Fiſhers Folly | Fisher’s Folly,Sites
2448,Fiſhmongers hall,Fishmongers’ Hall,FISH2,Agas Map,Fiſhmongers hall | Hall of the fiſhmongers | Stockfishmonger Row,Halls
2457,Fiſhſtréete,Old Fish Street,OLDF1,Agas Map,Fiſhſtréete | Old Fiſh Street | old Fiſh ſtreet | Old Fish Street | old fiſh ſtréet | old Fiſh ſtréet | old Fish-street | old fiſhſtreet | Old Fishstreet | Old Fiſhſtreet | old Fishstreet | old Fiſhſtreete | Old Fiſhſtréet | Old Fiſhſtréete | olde Fiſhſtreet | Olde fiſhſtreete | olde Fiſhſtreete | olde Fishstreete | olde Fiſhſtrete | olde Fiſhſtréete | Olde Fysshestrete | Olde-Fiſh ſtréete,Streets
2462,Fleet,Fleet Prison,FLEE4,Agas Map,Fleet | Fleete | Fléete | priſon of the Fleet,Prisons
2470,Fleet lane,Fleet Lane,FLEE3,Agas Map,Fleet lane | Fleet Lane | Fleete lane | Fleetelane | Fléet lane | Fléete Lane,Streets
2472,Fleet River,Fleet River,FLEE5,Agas Map,Fleet River | Fleete | Hilborne | Oldeborne | Riuer of the VVels | riuer of the wels | Riuer of the wels | riuer of the Wels | Riuer of the Wels | Riuer of wels | ryuer of the wels | Tremill Brooke | Turmile brooke | Turmill Brooke | Turmill brooke | Turnemil Brook | Turnemill Brooke | Turnemill brooke | Turnmil | VVels | Wels | wels,Topographical Features
2474,"Fleet Street, unspecified",Fleet Street,FLEE6,Agas Map,"Eleeteſtreete | Fleet Street | Fleet Street, unspecified | fleet-ſtreet | Fleet-streete | Fleete | Fleete ſtreete | Fleete-ſtreet | Fleeteſtreete | Fleetestrete | Fleeteſtréete | Fleetſtreet | Fleetſtreete | Fleteſtreete | Fletstrett | Fléeteſtreete | Fléeteſtréete | Fléetſtreet | Fléetſtreete | Fléetſtréet | Fléetſtréete",Streets
2491,fleſh market,St. Nicholas Shambles Market,STNI5, ,fleſh market | S. Nicholas Shambles | Shambels | Shambles | ſhambles | St. Nicholas Shambles Market,Markets
2492,Fletchers Hall,Fletchers’ Hall,FLET1,Agas Map,Fletchers Hall | Fletchers hall | Fletchers’ Hall,Halls
2497,Flower de Luce,Flower de Luce,FLOW1, ,Flower de Luce,Victualling Houses
2498,Fluds gate,Ludgate,LUDG1,Agas Map,Fluds gate | Lud-gate | Lud.gate | Ludgate | Ludgate Hill | Luds gate | Ludſgate,Gates
2514,Fore Lane,Fore Street,FORE1,Agas Map,Fore Lane | Fore Street | Foreſtreete | Forſtreete | Poſterne lane,Streets
2519,Fortune,The Fortune,FORT1, ,Fortune | Fortune Playhouse | Fortune playhouse | The Fortune | the Fortune | The playhouse,Playhouses
2527,Founders Hall,Founders’ Hall,FOUN1,Agas Map,Founders Hall,Halls
2528,Fountain Court,Fountain Court,FOUN3, ,Fountain Court,Sites
2529,Four Swans Inn,Four Swans Inn,FOSW1, ,Four Swans Inn | foure ſwannes | foure ſwans,Victualling Houses
2532,Fowle lane,Fowle Lane (Tower Street Ward),FOWL1,Agas Map,Fowle lane,Streets
2533,fowle Lane,Fowle Lane (Southwark),FOWL2, ,fowle Lane,Streets
2534,Francis Cole’s Shop in Vine Street,Francis Cole’s Shop in Vine Street,COVI1, ,Francis Cole’s Shop in Vine Street,Bookshops
2541,Friday Street,Friday Street,FRID1,Agas Map,Friday Street | friday street | friday ſtreet | Friday ſtreet | Friday ſtreete | Friday ſtréete | Friday-ſtreet | Fridayes ſtreete | Fridayes ſtréete | Frigdaeges | Fryday Street | Fryday ſtreete | Fryday streete | Fryday ſtréete,Streets
2555,Frogwell Court,Frogwell Court,FROG1, ,Frogwell Court,Streets
2556,Fryar lane,Greenwich Lane,GREE7,Agas Map,Fryar lane | Fryer lane | Greenewitch lane,Streets
2563,Fryer Street,Fryer Street,FRYE1, ,Fryer Street,Streets
2570,Fullers-rents,Fuller Rents,FULL4,Agas Map,Fullers-rents,Liberties
2571,Furniualles Inne,Furnivals Inn,FURN1,Agas Map,Furniualles Inne | Furniuals Inne | Furnivals Inn | Furnival’s Inn,Sites
2581,Fænum,Langbourn Ward,LANG1,Agas Map,Fænum | Landbourn Ward | Langboorne warde | Langborne | Langborne ward | Langborne Ward | Langborne warde | LAngborne warde | Langborne Warde | Langbourn | Langbourn Ward | Langbourne | Langbourne Ward | Langbourne warde | Langebord,Wards
2583,Haberdaſhers hall,Haberdashers’ Hall,HABE1,Agas Map,Haberdaſhers hall | Haberdaſhers Hall | Haberdashers’ Hall,Halls
2587,Hal of Windfor,Westminster Hall,WEST2,Agas Map,great Hall | Great hall | great hall | Great Hall | great Hall at Weſtminſter | great Hall of the Pallace | great Halles | Hal of Windfor | Weſt. Hall | Weſtm. hal | Weſtminſter | Westminster | Weſtminſter Hall | Weſtminſter hall | Westminſter Hall | Westminster Hall | Weſtmynſter hall,Sites
2589,Hall,Merchant Taylors’ Hall,MERC2,Agas Map,Hall | Marchant Taylors hall | Merchant Taylors hal | Merchant Taylors’ Hall | Merchant Taylor’s Hall | Merchantaylors | ſeuen almes houſes | Taylers hall | Taylors and linnen armorers hall | Taylors hall,Halls
2590,Hall and Almshouses of Fraternity of Parish Clerks,Clerk’s Hall,CLER3, ,Hall and Almshouses of Fraternity of Parish Clerks | pariſh clearks hall,Halls
2593,Hampſtid hea h,Hampstead Heath,HAMP3, ,Hampſtid hea h,Topographical Features
2594,Hampton Court,Hampton Court,HAMP1, ,Hampton Court,Sites
2597,Hand Court,Hand Court,HAND2, ,Hand Court,Sites
2603,Hare Court,Hare Court,HARE5, ,Hare Court,Sites
2604,Hare House,Hare House,HARE1, ,Hare House,Sites
2605,Hare Place,Ram Alley,RAMA1,Agas Map,Hare Place | Ram Alley | Ram alley | Ram-alley | Ram-Alley | Ram-Alley-Sanctuary | Ram-ally | Rame-alley | Ramme | Ramme-alley,Streets
2606,Harp lane,Harp Lane,HARP1,Agas Map,Harp lane | Harpe lane | Hart horne alley | Hart horne Alley | Hart lane,Streets
2611,Hart Street,Hart Street,HART1,Agas Map,Hart Street | Hart ſtreete | Hart ſtréete | Harte ſtreete | Hartſtreete | Hartſtréete | Herte Str.,Streets
2614,Harte,White Hart Inn (Southwark),WHHA4, ,Harte | White hart,Victualling Houses
2616,Harts Hornes,Hart’s Horns Inn,HAHO1, ,Harts Hornes,Victualling Houses
2620,Hatton Garden.,Hatton Garden,HATT1, ,Hatton Garden. | Hatton-Garden,Sites
2621,Hatton Street,Hatton Street,HATT4, ,Hatton Street,Streets
2622,Hatton Wall Street,Hatton Wall Street,HATT3, ,Hatton Wall Street,Streets
2627,Hellens within Biſhopſg.,St. Helen (Parish),STHE101, ,Hellens within Biſhopſg. | hellyns parryshe | Parish of St. Helen’s | St. Helen parish,Parishes
2643,high Holborne,Holborn,HOLB1,Agas Map,high Holborne | high holbourne | high Oldborne ſtreet | Holborn | Holborn Street | Holborn street | Holborne | holborne | Holbourne | Oldboorne | Oldborn | Oldborne | Oldborne Conduit | Oldbourne | Olde-Boorne | Oldeborne,Streets
2648,Highbery,Highbury,HIGH2, ,Highbery,Sites
2651,Hockley in the Hole,Hockley in the Hole,HOCK1,Agas Map,Hockley in the Hole,Streets
2653,Hog Lane,Hog Lane (East Smithfield),HOGL3,Agas Map,Hog lane | Hog Lane | Hog Lane (East Smithfield) | Hog Street | Hogge la. | Hogge lane | Hogs ſtréete | Hogſtréete | Rosemary Lane | Royal Mint Street,Streets
2660,Hoggyn la,Huggin Lane,HUGG1,Agas Map,"Hoggyn la | Hugen lane | Huggen Lane | Huggen lane | Huggin Lane | Huggin Lane, Wood Street | Huggēlane | Hugon Lane | Hugon lane | Hugonlane | Lane | Sporners Lane | Spuren Lane | Spuren Lanes",Streets
2664,Holborn,Holborn Hill,HOLB5,Agas Map,Holborn | Holborn Hill | Holborne hill | Holburn Hill | Oldboorne hill | Oldborne hill | Oldeborne hill | Ouldebourn hil,Sites
2665,Holborn Bridge,Holborn Bridge,HOLB3,Agas Map,Holborn Bridge | Holbornbridge | Holborne bridge | holborne bridge | holborne Bridge | holbornebridge | Holbornebridge | Holbourne bridge | Holbourne Bridge | Old boorn bridge | Oldboorne bridge | Oldborne bridge | Oldbourne bridge | Oldeborne bridge | Oldebourne bridge,Streets
2685,Holliwel Street,Holywell Street,HOLY2,Agas Map,Holliwel Street,Streets
2688,Holy Cross and St. Mary Magdalene,St. Mary Magdalen (Aldgate),STMA42, ,"Holy Cross and St. Mary Magdalene | Saint Marie Magdalen | St. Mary Magdalen (Aldgate) | St. Mary Magdalen, Aldgate",Churches
2701,Holy Trinity Minories,Holy Trinity (Minories),HOLY4, ,"Holy Trinity Minories | Holy Trinity, Minories | Trinity in the Minories",Churches
2702,Holy Trinity Minories parish,Holy Trinity Minories (Parish),HOLY104, ,Holy Trinity Minories parish | Trinity in the Minories,Parishes
2707,Holy Trinity the Less parish,Holy Trinity the Less (Parish),HOLY103, ,Holy Trinity the Less parish | Trinity Pariſh | Trynytie parryshe,Parishes
2708,"Holy Trinity, Minories",Holy Trinity (Minories),HOLY4, ,"Holy Trinity Minories | Holy Trinity, Minories | Trinity in the Minories",Churches
2709,"Holy Trinity, Queenhithe",Holy Trinity the Less,HOLY3,Agas Map,"Church of the holy Trinitie | church of the Trinity | holy Trinitie | Holy Trinitie in London | Holy Trinity the Less | Holy Trinity, Queenhithe | pariſh of S. Trinítie | Priorie of the holy Trinitie | Trinitie Church",Churches
2710,Holy Well Lane,Holy Well Lane,HOLY6,Agas Map,Holy Well Lane,Streets
2713,Hony lane,Honey Lane,HONY1,Agas Map,Hony lane,Streets
2714,Hope,The Hope,HOPE2, ,Hope | Hope Theatre | the Hope,Playhouses
2716,Horn Alley,Horn Alley,HORN8, ,Horn Alley,Streets
2717,Hornars Key,Horner’s Key,HORN2,Agas Map,Hornars Key | Horners key,Sites
2720,Horſe Poole,Horsepool,HORS4, ,Horſe Poole | Horsepool | Horſepoole | Smithfield pond | Smithfielde Pond | Smithfielde pond | Smithfielde Ponde,Topographical Features
2721,Horſebridge lane,Cloak Lane,CLOA1,Agas Map,Horſebridge lane | Horſebridge ſtreete | Horshew Bridge Street | Horshew bridge streete | Horſhewbridge | Horſhewbridge ſtreet,Streets
2723,Horſedown,Horsleydown,HORS2,Agas Map,Horſedown | Horſedowne,Streets
2728,Horſhew bridge,Horshew Bridge,HORS3, ,Horſhew bridge | Horſhew Bridge | Horſhewe Bridge,Streets
2736,Hoſiar lane,Hosier Lane,HOSI1,Agas Map,Hoſiar Lane | Hoſiar lane | Hosiar lane | Hosier Lane | Hoſier lane | Hoſyer lane,Streets
2747,Hospital of St. Thomas Acon,Mercers’ Hall,MERC1,Agas Map,"Hospital of St. Thomas Acon | Hospital of St. Thomas of Acon | Hoſpitall of S. Thomas Acon | Hoſpitall of S. Thomas of Acars | Hoſpitall of S. Thomas of Acons | Mercers Chappell | Mercers Chappell and hall | Mercers hall | Mercers’ | Mercers’ Company | Mercers’ Hall | Mercery in weſt Chepe | S. Thomas Acars | S. Thomas Acons Hoſpitall | S. Thomas of Acars | S. Thomas of Acon | S. Thomas of Acon, or Acars | S. Thomas of Acres",Halls
2749,Hoſpitall and houſe of S. Iohns of Ieruſalem,St. John’s of Jerusalem,STJO3,Agas Map,"Hoſpitall and houſe of S. Iohns of Ieruſalem | Hoſpitall ofS. Iohn of Ieruſalem | houſe of S. Iohns | houſe, of S. Iohn | Pariſh church of S. Iohn | Prior of S. Iohn | Prior of S. Iohns | Priorie of S. Iohn of Ieruſalem | S Iohn of Ieruſalem | S. Iohn | S. Iohn Baptiſt | S. Iohn of Ieruſalem | S. Iohn of Iheruſalem | S. Iohns | S. Iohns church | S. Iohns in Smithfielde | St. John of Jerusalem | St. John’s | St. John’s of Jerusalem",Churches
2751,Hoſpitall of Bartilmew,St. Bartholomew’s Hospital,STBA2,Agas Map,Hoſpitall of Bartilmew | Hoſpitall of S. Bartholomew | Hoſpitall of S. Bartholomewe | Hoſpitall of S. Bartilmew | Hoſpitall of S. Bartlemewe | hoſpitall of ſaint Bartholomew | Hoſpitall of Saint Bartholomewe | Hoſpitall of Saint Bartilmew | Hoſpitall of Saint Bartlemew | Little St. Bartholomew’s Church and St. Bartholomew’s Hospital | S. Bartelmewes Hoſpitall | S. Bartholomewes Spittle | S. Bartholomewes ſpittle | S. Bartilmew | S. Bartilmewes Hoſpital | S. Bartilmewes Hoſpitall | Saint Bartholomewes Spittle | Saint Bartilmewes | St. Bartholomew’s Hospital,Sites
2759,Hoſpitall of our Lady,St. Mary Spital,STMA12,Agas Map,Hoſpitall of our Lady | Hoſpitall of S. Marie | Marie Spittle | Pulpit Croſſe in Spittle church yarde | Pulpit Crosſſe at the Spittle | S. Marie Spittle | S. Marie Spittle churchyarde | S. Mary | S. Mary Spittle | S. Mary the Spittle | Saint Mary Spittle | Spital | Spittle | Spittle church yarde | St. Mary Spital | St. Mary Spittle,Sites
2766,Hoſpitall of S. Giles,St. Giles in the Fields,STGI2,Agas Map,Hoſpitall of S. Giles | Hoſpitall of Saint Giles in the fielde | S. Giles in the field | S. Giles in the fielde | S. Giles in the fieldes | S. Giles in the fields | S. Gyles in the fielde | S. Gyles in the fields | Saint Giles | Saint Giles in the fields | Saynt Giles Hoſpitall | St Giles in the Fields | St. Giles in the Fields | St. Giles in the fields,Churches
2776,Hoſpitall of S. Marie Rounceual,St. Mary Rounceval,STMA11,Agas Map,Hoſpitall of S. Marie Rounceual | Hoſpitall of S. Marie Rounciuall | Our Lady of Rounciuall | Rounciuall | S. Mary Rounciuall | S. Mary Rounſiuall,Churches
2779,Hoſpitall of S. Thomas,St. Thomas’ Hospital,STTH1,Agas Map,"Hoſpitall of S. Thomas | Hoſpitall of S. Thomas in Southwarke | Hoſpitall of S. Thomas of Acon | Hoſpitall of Saint Thomas | Hoſpitall of Saint Thomas in Southwarke | Hospitall of Saint Thomas in Southwarke | Hoſpitall, of Saint Thomas in Southwarke | Kings Hoſpitall | Kings Hoſpitall in Southwarke | S. Thomas | S. Thomas a pariſh church | S. Thomas Hoſpitall | S. Thomas in the Hoſpitall | S. Thomas of Acars | St. Thomas | St. Thomas Hospital",Sites
2799,"Hoſpitall, of Saint Thomas in Southwarke",St. Thomas’ Hospital,STTH1,Agas Map,"Hoſpitall of S. Thomas | Hoſpitall of S. Thomas in Southwarke | Hoſpitall of S. Thomas of Acon | Hoſpitall of Saint Thomas | Hoſpitall of Saint Thomas in Southwarke | Hospitall of Saint Thomas in Southwarke | Hoſpitall, of Saint Thomas in Southwarke | Kings Hoſpitall | Kings Hoſpitall in Southwarke | S. Thomas | S. Thomas a pariſh church | S. Thomas Hoſpitall | S. Thomas in the Hoſpitall | S. Thomas of Acars | St. Thomas | St. Thomas Hospital",Sites
2810,houſe called the hanging ſworde,Hanging Sword Court,HANG1,Agas Map,houſe called the hanging ſworde,Streets
2826,"houſe, of S. Iohn",St. John’s of Jerusalem,STJO3,Agas Map,"Hoſpitall and houſe of S. Iohns of Ieruſalem | Hoſpitall ofS. Iohn of Ieruſalem | houſe of S. Iohns | houſe, of S. Iohn | Pariſh church of S. Iohn | Prior of S. Iohn | Prior of S. Iohns | Priorie of S. Iohn of Ieruſalem | S Iohn of Ieruſalem | S. Iohn | S. Iohn Baptiſt | S. Iohn of Ieruſalem | S. Iohn of Iheruſalem | S. Iohns | S. Iohns church | S. Iohns in Smithfielde | St. John of Jerusalem | St. John’s | St. John’s of Jerusalem",Churches
2827,houſes of the Marſhalſey,Marshalsea,MARS5, ,houſes of the Marſhalſey | Marshalsea | Marſhalſey | Marſhalſey in Southwarke | Marſhalſey of the King,Prisons
2838,Huggen lane,Huggin Lane (Upper Thames Street),HUGG2,Agas Map,Huggen lane | Huggin Lane | Spooners lane | Spuren lane,Streets
2841,"Huggin Lane, Wood Street",Huggin Lane,HUGG1,Agas Map,"Hoggyn la | Hugen lane | Huggen Lane | Huggen lane | Huggin Lane | Huggin Lane, Wood Street | Huggēlane | Hugon Lane | Hugon lane | Hugonlane | Lane | Sporners Lane | Spuren Lane | Spuren Lanes",Streets
2848,Hyd parke,Hyde Park,HYDE1, ,Hyd parke | Hyde Park | manor of Hyde,Sites
2851,Iames at Clearkenwel,St. James (Clerkenwell) (Parish),STJA103, ,"Iames at Clearkenwel | Jeames at clearken well | St. James Clerkenwell Parish | St. James, Clerkenwell parish",Parishes
2852,Iames by Garlick-hithe,St. James Garlick (Parish),STJA104, ,Iames by Garlick-hithe | Ieames at garlycke hyve | St. James Garlick parish,Parishes
2857,Ihonne evangillist,St. John the Evangelist (Parish),STJO105, ,Ihonne evangillist | S.Iohn Euangeliſt | St. John the Evangelist parish,Parishes
2858,Ihonne sakarye,St. John Zachary (Parish),STJO106, ,Ihonne sakarye | Iohn Zacharies | St. John Parish | St. John Zachary | St. John Zachary parish | St. John Zachary Parish,Parishes
2860,in goldsmith’s Row,Goldsmiths’ Row,GOLD6, ,Godſmithes rowe | Goldſmith Street | Goldſmithes rowe in Cheape | Goldsmiths’ Row | Goldsmith’s Row | in goldsmith’s Row,Streets
2867,Inholders hall,Innholders’ Hall,INNH1,Agas Map,Inholders hall,Halls
2870,Inn of the Bishop of Bangor,Bangor Inn,BANG1,Agas Map,Inn of the Bishop of Bangor,Sites
2871,Inn of the Earl of Brittany,Lovel’s Inn,LOVE9, ,Inn of the Earl of Brittany | Louels Inne | Louels Inne: | Lovell’s Inn,Churches
2872,Inn-a-court,The Inns of Court,INNS1, ,Inn-a-court | Inne of Court | Innes a Court | Innes of Court | Inns of Court | Inns o’ Court | Th’innes of Court,Sites
2873,Inne of Chauncery,New Inn,NEWI1,Agas Map,"Inne of Chauncery | Lady Inne | New Inne | New Inne of Chancery | new Inne, an Inne of Chauncery",Sites
2874,Inne of Court,Inner Temple,INNE1,Agas Map,Inne of Court | Inner Temple | new Temple | New Temple | newe Temple | Temple | Temple in London,Sites
2876,Inne of the Tabard,Tabbard Inn (Southwark),TABB2,Agas Map,"Inne of the Tabard | Tabard | Tabard, an Hoſterie or Inne | Tabarde | Tabarde in Southwarke | Tabart | Tabbard | Talbot",Victualling Houses
2882,Iohannes in walbroke,St. John the Baptist (Parish),STJO104, ,Iohannes in walbroke | Iohns in the Walbrooke | St. John the Baptist parish,Parishes
2886,Ioynars hall,Joiners’ Hall,JOIN1,Agas Map,Ioynars hall | Joiners’ Hall,Halls
2887,Ipres Inne,Ipris Inn,IPRI1, ,Ipres Inne | Ipris Inne,Victualling Houses
2889,Iremongers hall,Ironmongers’ Hall,IRON2,Agas Map,Iremongers hall | Ironmongers | Ironmongers hall | Ironmongers Hall | Ironmongers’ Hall | Irōmongers hall,Halls
2890,Iremongers lane,Ironmonger Lane,IRON1,Agas Map,Iremongers lane | Ironmonger lane | Ironmonger Lane | Ironmongers lane,Streets
2899,Iſeldon,Islington,ISLI1,Agas Map,Iſeldon | Iſeldone | Islington,Neighbourhoods
2905,Ivy Bridge Lane,Ivy Bridge Lane,IVYB1,Agas Map,Ivy Bridge Lane,Streets
2909,Jewin,Jewin Street,JEWI1, ,Jewin,Streets
2910,John Rastell’s Stage,John Rastell’s Stage,JRST1, ,John Rastell’s Stage | John Rastell’s stage,Playhouses
2912,John Rothwell’s Shop at the Sign of the Sun,The Sun,SUNN1, ,John Rothwell’s Shop at the Sign of the Sun | The Sign of the Sun,Bookshops
2915,Katherine Coleman,St. Katherine Coleman Street (Parish),STKA101, ,Katherine Coleman | katherine coleman | St. Katherine Coleman Street parish,Parishes
2917,katherine crechurche,St. Katherine Cree (Parish),STCA101, ,katherine crechurche | Katherins Cree-Church | St. Katherine Cree parish,Parishes
